Car_id,Date,Gender,Annual Income,Dealer_Name,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No,Body Style,Dealer_Region
C_CND_009359,12/6/2022,Male,124779,Classic Chevy,Hyundai,Sonata,Overhead Camshaft,Manual,Black,20001,85257-3102,SUV,Scottsdale
C_CND_009360,12/6/2022,Female,107536,Chrysler of Tri-Cities,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Red,17001,99301-3882,Hardtop,Austin
C_CND_009361,12/6/2022,Male,129673,Diehl Motor CO Inc,Lincoln,Continental,Overhead Camshaft,Manual,Black,18001,06457-3834,Passenger,Middletown
C_CND_009362,12/6/2022,Male,112677,Saab-Belle Dodge,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53001,60504-7114,Hardtop,Austin
C_CND_009363,12/6/2022,Male,97261,Gartner Buick Hyundai Saab,Pontiac,Bonneville,DoubleÂ Overhead Camshaft,Auto,Pale White,20001,38701-8047,Hatchback,Greenville
C_CND_009364,12/6/2022,Male,83823,Progressive Shippers Cooperative Association No,Cadillac,Eldorado,Overhead Camshaft,Manual,Red,37000,53546-9427,Passenger,Janesville
C_CND_009365,12/6/2022,Male,101646,Rabun Used Car Sales,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22000,85257-3102,Passenger,Scottsdale
C_CND_009366,12/6/2022,Male,139906,New Castle Ford Lincoln Mercury,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75000,60504-7114,Hardtop,Aurora
C_CND_009367,12/6/2022,Male,69792,Rabun Used Car Sales,Volvo,C70,DoubleÂ Overhead Camshaft,Auto,Black,49500,85257-3102,Hatchback,Scottsdale
C_CND_009368,12/6/2022,Male,95558,Race Car Help,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Red,25000,78758-7841,Sedan,Austin
C_CND_009369,12/6/2022,Male,58073,Ryder Truck Rental and Leasing,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39500,06457-3834,Sedan,Middletown
C_CND_009370,12/6/2022,Female,97777,Saab-Belle Dodge,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Black,26000,60504-7114,SUV,Aurora
C_CND_009371,12/6/2022,Male,85955,Scrivener Performance Engineering,Toyota,RAV4,Overhead Camshaft,Manual,Black,85000,38701-8047,Hatchback,Greenville
C_CND_009372,12/6/2022,Male,92107,Star Enterprises Inc,Mercedes-B,SLK,Overhead Camshaft,Manual,Black,26000,99301-3882,Passenger,Pasco
C_CND_009373,12/6/2022,Male,143436,Scrivener Performance Engineering,Volkswagen,Golf,DoubleÂ Overhead Camshaft,Auto,Red,35000,38701-8047,Hardtop,Greenville
C_CND_009374,12/6/2022,Male,121296,Tri-State Mack Inc,Volvo,C70,Overhead Camshaft,Manual,Black,17000,85257-3102,Hatchback,Scottsdale
C_CND_009375,12/6/2022,Male,57918,Saab-Belle Dodge,Porsche,Carrera Coupe,DoubleÂ Overhead Camshaft,Auto,Red,22000,60504-7114,Hardtop,Aurora
C_CND_009376,12/6/2022,Male,121610,Buddy Storbeck's Diesel Service Inc,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,14400,06457-3834,SUV,Middletown
C_CND_009377,12/6/2022,Female,85211,C & M Motors Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,Black,49000,60504-7114,Hatchback,Aurora
C_CND_009378,12/6/2022,Male,141094,Capitol KIA,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Pale White,27000,38701-8047,Hatchback,Greenville
C_CND_009379,12/6/2022,Male,92410,Chrysler of Tri-Cities,Volkswagen,Jetta,DoubleÂ Overhead Camshaft,Auto,Red,16000,99301-3882,Passenger,Pasco
C_CND_009380,12/6/2022,Male,140358,C & M Motors Inc,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Black,45000,60504-7114,Hardtop,Aurora
C_CND_009381,12/6/2022,Male,108730,Classic Chevy,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,26000,85257-3102,Sedan,Scottsdale
C_CND_009382,12/6/2022,Male,111922,Clay Johnson Auto Sales,Volkswagen,Passat,DoubleÂ Overhead Camshaft,Auto,Black,9000,78758-7841,Hatchback,Austin
C_CND_009383,12/6/2022,Male,87980,Diehl Motor CO Inc,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,34000,06457-3834,Passenger,Middletown
C_CND_009384,12/6/2022,Female,37669,Enterprise Rent A Car,Mitsubishi,Diamante,Overhead Camshaft,Manual,Red,19001,60504-7114,Hatchback,Aurora
C_CND_009385,12/6/2022,Male,133190,Gartner Buick Hyundai Saab,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25001,38701-8047,SUV,Greenville
C_CND_009386,12/6/2022,Male,96781,Hatfield Volkswagen,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,25001,99301-3882,SUV,Pasco
C_CND_009387,12/6/2022,Male,47741,Iceberg Rentals,Audi,A6,Overhead Camshaft,Manual,Pale White,14001,53546-9427,SUV,Janesville
C_CND_009388,12/6/2022,Male,134603,Ryder Truck Rental and Leasing,Dodge,Caravan,Overhead Camshaft,Manual,Red,24000,06457-3834,SUV,Middletown
C_CND_009389,12/6/2022,Male,109509,Saab-Belle Dodge,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Red,15001,60504-7114,Passenger,Aurora
C_CND_009390,12/6/2022,Male,119504,Scrivener Performance Engineering,Mercedes-B,SLK230,Overhead Camshaft,Manual,Red,71001,38701-8047,Hatchback,Greenville
C_CND_009391,12/6/2022,Male,119423,Star Enterprises Inc,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,17001,99301-3882,Sedan,Pasco
C_CND_009392,12/6/2022,Male,140461,Suburban Ford,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19001,53546-9427,SUV,Janesville
C_CND_009393,12/6/2022,Male,105246,Tri-State Mack Inc,Dodge,Neon,Overhead Camshaft,Manual,Red,19000,85257-3102,SUV,Scottsdale
C_CND_009394,12/6/2022,Male,125116,U-Haul CO,Volkswagen,Beetle,DoubleÂ Overhead Camshaft,Auto,Red,45000,78758-7841,SUV,Austin
C_CND_009395,12/6/2022,Male,137563,Buddy Storbeck's Diesel Service Inc,Toyota,Tacoma,Overhead Camshaft,Manual,Pale White,24000,06457-3834,SUV,Middletown
C_CND_009396,12/6/2022,Female,134117,C & M Motors Inc,Chevrolet,Metro,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Passenger,Aurora
C_CND_009397,12/6/2022,Male,59593,Capitol KIA,Volkswagen,Cabrio,DoubleÂ Overhead Camshaft,Auto,Black,16000,38701-8047,Sedan,Greenville
C_CND_009398,12/6/2022,Male,67503,Chrysler of Tri-Cities,Volkswagen,Jetta,Overhead Camshaft,Manual,Red,24000,99301-3882,Passenger,Pasco
C_CND_009399,12/6/2022,Male,77591,Chrysler Plymouth,BMW,323i,DoubleÂ Overhead Camshaft,Auto,Red,22000,53546-9427,Hatchback,Janesville
C_CND_009400,12/6/2022,Male,147202,Classic Chevy,Chevrolet,Cavalier,Overhead Camshaft,Manual,Pale White,20000,85257-3102,SUV,Scottsdale
C_CND_009401,12/6/2022,Male,114234,Clay Johnson Auto Sales,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,78758-7841,Sedan,Austin
C_CND_009402,12/6/2022,Male,110032,Diehl Motor CO Inc,Audi,A6,Overhead Camshaft,Manual,Black,15000,06457-3834,SUV,Middletown
C_CND_009403,12/6/2022,Female,30747,Enterprise Rent A Car,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Black,12000,60504-7114,Sedan,Aurora
C_CND_009404,12/6/2022,Male,147226,Gartner Buick Hyundai Saab,Cadillac,Escalade,DoubleÂ Overhead Camshaft,Auto,Black,28000,38701-8047,Sedan,Greenville
C_CND_009405,12/6/2022,Male,96632,Hatfield Volkswagen,Jeep,Wrangler,Overhead Camshaft,Manual,Red,13000,99301-3882,Hatchback,Pasco
C_CND_009406,12/6/2022,Male,48730,Iceberg Rentals,Acura,TL,DoubleÂ Overhead Camshaft,Auto,Red,16600,53546-9427,Hatchback,Janesville
C_CND_009407,12/6/2022,Male,53629,McKinney Dodge Chrysler Jeep,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,85257-3102,SUV,Scottsdale
C_CND_009408,12/6/2022,Male,52647,Motor Vehicle Branch Office,Jeep,Grand Cherokee,Overhead Camshaft,Manual,Black,19000,78758-7841,SUV,Austin
C_CND_009409,12/6/2022,Male,77039,Nebo Chevrolet,Toyota,Camry,Overhead Camshaft,Manual,Black,29500,06457-3834,Hatchback,Middletown
C_CND_009410,12/6/2022,Female,113928,New Castle Ford Lincoln Mercury,Volvo,S80,Overhead Camshaft,Manual,Red,25001,60504-7114,Sedan,Aurora
C_CND_009411,12/6/2022,Male,132795,Pars Auto Sales,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54001,38701-8047,Sedan,Greenville
C_CND_009412,12/6/2022,Male,111628,Pars Auto Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20200,38701-8047,Hardtop,Greenville
C_CND_009413,12/6/2022,Male,143841,Pitre Buick-Pontiac-Gmc of Scottsdale,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,53000,99301-3882,Hardtop,Pasco
C_CND_009414,12/6/2022,Male,79247,Nebo Chevrolet,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,12000,06457-3834,SUV,Austin
C_CND_009415,12/6/2022,Male,126717,New Castle Ford Lincoln Mercury,Oldsmobile,Cutlass,Overhead Camshaft,Manual,Pale White,41500,60504-7114,Sedan,Janesville
C_CND_009416,12/6/2022,Male,94845,Pars Auto Sales,Chevrolet,Metro,DoubleÂ Overhead Camshaft,Auto,Black,31000,38701-8047,Passenger,Scottsdale
C_CND_009417,12/6/2022,Male,96584,Pitre Buick-Pontiac-Gmc of Scottsdale,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,99301-3882,Hatchback,Austin
C_CND_009418,12/6/2022,Male,136248,Progressive Shippers Cooperative Association No,Mitsubishi,Diamante,DoubleÂ Overhead Camshaft,Auto,Black,18000,53546-9427,Hatchback,Middletown
C_CND_009419,12/6/2022,Male,68972,Rabun Used Car Sales,Buick,LeSabre,Overhead Camshaft,Manual,Black,20000,85257-3102,Sedan,Aurora
C_CND_009420,12/6/2022,Male,118849,Race Car Help,Volkswagen,GTI,DoubleÂ Overhead Camshaft,Auto,Red,25000,78758-7841,SUV,Greenville
C_CND_009421,12/6/2022,Male,116091,Progressive Shippers Cooperative Association No,Chevrolet,Prizm,Overhead Camshaft,Manual,Pale White,21000,53546-9427,Hardtop,Janesville
C_CND_009422,12/6/2022,Male,84744,Saab-Belle Dodge,Nissan,Xterra,DoubleÂ Overhead Camshaft,Auto,Black,26500,60504-7114,Passenger,Janesville
C_CND_009423,12/6/2022,Male,37551,Scrivener Performance Engineering,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,23000,38701-8047,Hatchback,Scottsdale
C_CND_009424,12/6/2022,Male,128435,Star Enterprises Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Pale White,28800,99301-3882,SUV,Austin
C_CND_009425,12/6/2022,Male,111683,Tri-State Mack Inc,Lincoln,Town car,DoubleÂ Overhead Camshaft,Auto,Black,26500,85257-3102,Hatchback,Middletown
C_CND_009426,12/6/2022,Male,126342,U-Haul CO,Pontiac,Sunfire,DoubleÂ Overhead Camshaft,Auto,Black,18000,78758-7841,Sedan,Aurora
C_CND_009427,12/6/2022,Male,57319,Progressive Shippers Cooperative Association No,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Red,16000,53546-9427,Hatchback,Greenville
C_CND_009428,12/6/2022,Male,115979,Rabun Used Car Sales,Jaguar,S-Type,Overhead Camshaft,Manual,Red,21000,85257-3102,Passenger,Pasco
C_CND_009429,12/6/2022,Male,111675,Race Car Help,Nissan,Quest,Overhead Camshaft,Manual,Black,38000,78758-7841,SUV,Janesville
C_CND_009430,12/6/2022,Male,134993,Suburban Ford,Infiniti,I30,DoubleÂ Overhead Camshaft,Auto,Black,49000,53546-9427,Hardtop,Janesville
C_CND_009431,12/6/2022,Male,62949,Saab-Belle Dodge,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,16000,60504-7114,SUV,Austin
C_CND_009432,12/6/2022,Female,90751,Hatfield Volkswagen,Audi,A4,Overhead Camshaft,Manual,Pale White,12000,99301-3882,Hardtop,Pasco
C_CND_009433,12/6/2022,Male,89615,Star Enterprises Inc,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,99301-3882,SUV,Aurora
C_CND_009434,12/6/2022,Male,71454,Suburban Ford,Lexus,LX470,Overhead Camshaft,Manual,Pale White,54000,53546-9427,SUV,Greenville
C_CND_009435,12/6/2022,Male,129935,Tri-State Mack Inc,Ford,Taurus,Overhead Camshaft,Manual,Black,43000,85257-3102,SUV,Pasco
C_CND_009436,12/7/2022,Male,101660,Saab-Belle Dodge,Ford,Expedition,Overhead Camshaft,Manual,Pale White,22000,60504-7114,SUV,Aurora
C_CND_009437,12/7/2022,Male,94235,Scrivener Performance Engineering,Audi,A8,Overhead Camshaft,Manual,Pale White,13000,38701-8047,Passenger,Greenville
C_CND_009438,12/7/2022,Female,35657,Star Enterprises Inc,Cadillac,Eldorado,Overhead Camshaft,Manual,Pale White,37000,99301-3882,Passenger,Pasco
C_CND_009439,12/7/2022,Male,83074,Suburban Ford,Cadillac,Seville,Overhead Camshaft,Manual,Pale White,17000,53546-9427,Hatchback,Janesville
C_CND_009440,12/7/2022,Male,67041,Tri-State Mack Inc,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,85257-3102,SUV,Scottsdale
C_CND_009441,12/7/2022,Male,116016,U-Haul CO,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26000,78758-7841,Hatchback,Austin
C_CND_009442,12/7/2022,Male,52075,Buddy Storbeck's Diesel Service Inc,Acura,RL,Overhead Camshaft,Manual,Pale White,17000,06457-3834,SUV,Middletown
C_CND_009443,12/7/2022,Male,121528,C & M Motors Inc,Honda,CR-V,DoubleÂ Overhead Camshaft,Auto,Pale White,22500,60504-7114,SUV,Aurora
C_CND_009444,12/7/2022,Female,76890,Capitol KIA,Toyota,RAV4,DoubleÂ Overhead Camshaft,Auto,Black,28000,38701-8047,Hatchback,Greenville
C_CND_009445,12/7/2022,Male,91648,Hatfield Volkswagen,Toyota,Camry,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,99301-3882,Hatchback,Pasco
C_CND_009446,12/7/2022,Male,96903,Iceberg Rentals,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Pale White,27001,53546-9427,Sedan,Janesville
C_CND_009447,12/7/2022,Male,63906,McKinney Dodge Chrysler Jeep,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,26001,85257-3102,Passenger,Scottsdale
C_CND_009448,12/7/2022,Female,115788,Motor Vehicle Branch Office,Mercedes-B,CLK Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,22001,78758-7841,Sedan,Austin
C_CND_009449,12/7/2022,Male,144523,Nebo Chevrolet,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,34201,06457-3834,Sedan,Middletown
C_CND_009450,12/7/2022,Male,118944,New Castle Ford Lincoln Mercury,Ford,Explorer,DoubleÂ Overhead Camshaft,Auto,Pale White,41001,60504-7114,Hatchback,Aurora
C_CND_009451,12/7/2022,Male,92662,Pars Auto Sales,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17501,38701-8047,Sedan,Greenville
C_CND_009452,12/7/2022,Male,85470,Pitre Buick-Pontiac-Gmc of Scottsdale,Pontiac,Grand Am,DoubleÂ Overhead Camshaft,Auto,Pale White,19501,99301-3882,SUV,Pasco
C_CND_009453,12/7/2022,Male,47387,Progressive Shippers Cooperative Association No,Chrysler,Sebring Coupe,DoubleÂ Overhead Camshaft,Auto,Pale White,46001,53546-9427,Sedan,Janesville
C_CND_009454,12/7/2022,Male,132454,McKinney Dodge Chrysler Jeep,Ford,Escort,DoubleÂ Overhead Camshaft,Auto,Pale White,15001,85257-3102,Passenger,Scottsdale
C_CND_009455,12/7/2022,Male,133241,Motor Vehicle Branch Office,Lexus,LX470,DoubleÂ Overhead Camshaft,Auto,Pale White,15000,78758-7841,SUV,Austin
C_CND_009456,12/7/2022,Male,112925,Nebo Chevrolet,Lexus,GS400,DoubleÂ Overhead Camshaft,Auto,Pale White,31001,06457-3834,Hatchback,Middletown
C_CND_009457,12/7/2022,Male,45920,Nebo Chevrolet,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27000,06457-3834,Hardtop,Middletown
C_CND_009458,12/7/2022,Male,138980,Race Car Help,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,78758-7841,Hardtop,Austin
C_CND_009459,12/7/2022,Female,130741,Pitre Buick-Pontiac-Gmc of Scottsdale,Dodge,Viper,DoubleÂ Overhead Camshaft,Auto,Pale White,41000,99301-3882,SUV,Pasco
C_CND_009460,12/7/2022,Male,36761,Progressive Shippers Cooperative Association No,Ford,Expedition,Overhead Camshaft,Manual,Black,18000,53546-9427,SUV,Janesville
C_CND_009461,12/7/2022,Male,98449,Ryder Truck Rental and Leasing,Subaru,Forester,DoubleÂ Overhead Camshaft,Auto,Black,22000,06457-3834,Hardtop,Middletown
C_CND_009462,12/7/2022,Male,136075,Race Car Help,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,82000,78758-7841,Passenger,Austin
C_CND_009463,12/7/2022,Male,82593,Pitre Buick-Pontiac-Gmc of Scottsdale,Chevrolet,Camaro,DoubleÂ Overhead Camshaft,Auto,Pale White,24001,99301-3882,Sedan,Pasco
C_CND_009464,12/7/2022,Male,44609,Progressive Shippers Cooperative Association No,Lexus,LS400,DoubleÂ Overhead Camshaft,Auto,Black,22501,53546-9427,Sedan,Janesville
C_CND_009465,12/7/2022,Male,146786,Rabun Used Car Sales,Dodge,Ram Wagon,DoubleÂ Overhead Camshaft,Auto,Black,22001,85257-3102,Passenger,Scottsdale
C_CND_009466,12/7/2022,Male,101154,Race Car Help,Mercedes-B,SLK230,DoubleÂ Overhead Camshaft,Auto,Black,33001,78758-7841,Hatchback,Austin
C_CND_009467,12/7/2022,Male,140615,Ryder Truck Rental and Leasing,Dodge,Viper,Overhead Camshaft,Manual,Black,26001,06457-3834,SUV,Middletown
C_CND_009468,12/7/2022,Male,57460,Saab-Belle Dodge,Buick,Regal,DoubleÂ Overhead Camshaft,Auto,Pale White,38501,60504-7114,Passenger,Aurora
C_CND_009469,12/7/2022,Male,59220,Scrivener Performance Engineering,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16001,38701-8047,SUV,Greenville
C_CND_009470,12/7/2022,Male,127473,Star Enterprises Inc,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,16000,99301-3882,SUV,Pasco
C_CND_009471,12/7/2022,Male,78204,Suburban Ford,Nissan,Quest,Overhead Camshaft,Manual,Black,38000,53546-9427,SUV,Janesville
C_CND_009472,12/7/2022,Male,125214,U-Haul CO,BMW,528i,Overhead Camshaft,Manual,Pale White,25000,78758-7841,SUV,Janesville
C_CND_009473,12/7/2022,Female,148696,Buddy Storbeck's Diesel Service Inc,Ford,Mustang,DoubleÂ Overhead Camshaft,Auto,Pale White,31000,06457-3834,Hatchback,Scottsdale
C_CND_009474,12/7/2022,Male,38590,C & M Motors Inc,Jeep,Wrangler,Overhead Camshaft,Manual,Pale White,13000,60504-7114,Hatchback,Austin
C_CND_009475,12/7/2022,Male,140842,Capitol KIA,Nissan,Altima,DoubleÂ Overhead Camshaft,Auto,Pale White,20000,38701-8047,Hatchback,Middletown
C_CND_009476,12/7/2022,Male,108518,Chrysler of Tri-Cities,Chevrolet,Lumina,Overhead Camshaft,Manual,Pale White,12000,99301-3882,Passenger,Aurora
C_CND_009477,12/7/2022,Male,32775,Chrysler Plymouth,Saab,5-Sep,DoubleÂ Overhead Camshaft,Auto,Black,41000,53546-9427,Hatchback,Greenville
C_CND_009478,12/7/2022,Male,114934,Classic Chevy,Nissan,Frontier,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,85257-3102,Hatchback,Pasco
C_CND_009479,12/7/2022,Male,56720,Motor Vehicle Branch Office,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,78758-7841,Hardtop,Austin
C_CND_009480,12/7/2022,Female,104860,Diehl Motor CO Inc,Audi,A8,Overhead Camshaft,Manual,Pale White,13500,06457-3834,Passenger,Scottsdale
C_CND_009481,12/8/2022,Male,41189,Chrysler of Tri-Cities,Nissan,Pathfinder,DoubleÂ Overhead Camshaft,Auto,Pale White,75700,99301-3882,Hatchback,Pasco
C_CND_009482,12/8/2022,Male,67041,Chrysler Plymouth,Buick,Century,DoubleÂ Overhead Camshaft,Auto,Pale White,17000,53546-9427,Hatchback,Janesville
C_CND_009483,12/8/2022,Male,30100,Classic Chevy,Chevrolet,Corvette,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,85257-3102,SUV,Scottsdale
C_CND_009484,12/8/2022,Male,93190,Clay Johnson Auto Sales,Dodge,Ram Pickup,Overhead Camshaft,Manual,Pale White,20000,78758-7841,Hatchback,Austin
C_CND_009485,12/8/2022,Male,76280,Diehl Motor CO Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,06457-3834,Hatchback,Middletown
C_CND_009486,12/8/2022,Male,64704,Enterprise Rent A Car,Porsche,Carrera Cabrio,DoubleÂ Overhead Camshaft,Auto,Pale White,18000,60504-7114,Passenger,Aurora
C_CND_009487,12/8/2022,Male,80428,Rabun Used Car Sales,Saturn,LS,DoubleÂ Overhead Camshaft,Auto,Pale White,45001,85257-3102,Sedan,Scottsdale
C_CND_009488,12/8/2022,Male,39191,Race Car Help,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,20001,78758-7841,Sedan,Austin
C_CND_009489,12/8/2022,Male,144110,Ryder Truck Rental and Leasing,Toyota,Sienna,Overhead Camshaft,Manual,Pale White,19001,06457-3834,Passenger,Middletown
C_CND_009490,12/8/2022,Male,49274,Saab-Belle Dodge,Lincoln,Navigator,DoubleÂ Overhead Camshaft,Auto,Black,19701,60504-7114,Sedan,Aurora
C_CND_009491,12/8/2022,Male,138319,Buddy Storbeck's Diesel Service Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Pale White,26001,06457-3834,Hardtop,Scottsdale
C_CND_009492,12/8/2022,Male,70571,Star Enterprises Inc,Mercury,Villager,Overhead Camshaft,Manual,Pale White,16001,99301-3882,Passenger,Pasco
C_CND_009493,12/8/2022,Male,96532,Progressive Shippers Cooperative Association No,Volvo,S70,DoubleÂ Overhead Camshaft,Auto,Black,26000,53546-9427,Hardtop,Janesville
C_CND_009494,12/8/2022,Male,73355,Saab-Belle Dodge,Chrysler,300M,DoubleÂ Overhead Camshaft,Auto,Pale White,22000,60504-7114,SUV,Aurora
C_CND_009495,12/8/2022,Male,51125,Scrivener Performance Engineering,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Black,26000,38701-8047,Hatchback,Greenville
C_CND_009496,12/8/2022,Male,74169,Star Enterprises Inc,Hyundai,Sonata,Overhead Camshaft,Manual,Black,15000,99301-3882,SUV,Pasco
C_CND_009497,12/8/2022,Male,55543,Suburban Ford,Buick,Park Avenue,Overhead Camshaft,Manual,Pale White,45000,53546-9427,Hatchback,Janesville
C_CND_009498,12/8/2022,Male,117339,Suburban Ford,Mitsubishi,Montero Sport,DoubleÂ Overhead Camshaft,Auto,Pale White,39000,53546-9427,Hardtop,Janesville
C_CND_009499,12/8/2022,Male,125935,Tri-State Mack Inc,Cadillac,Catera,DoubleÂ Overhead Camshaft,Auto,Pale White,28201,85257-3102,Hatchback,Scottsdale
C_CND_009500,12/8/2022,Female,76670,U-Haul CO,Dodge,Ram Van,DoubleÂ Overhead Camshaft,Auto,Pale White,12001,78758-7841,Hatchback,Austin
C_CND_009501,12/8/2022,Male,77229,Progressive Shippers Cooperative Association No,Chrysler,LHS,DoubleÂ Overhead Camshaft,Auto,Pale White,21701,53546-9427,Hatchback,Janesville
C_CND_009502,12/8/2022,Male,121098,Rabun Used Car Sales,Audi,A6,DoubleÂ Overhead Camshaft,Auto,Black,27000,85257-3102,SUV,Scottsdale
C_CND_009503,12/8/2022,Female,121081,Progressive Shippers Cooperative Association No,Mitsubishi,3000GT,DoubleÂ Overhead Camshaft,Auto,Black,39000,53546-9427,Sedan,Janesville
C_CND_009504,12/8/2022,Male,118994,Rabun Used Car Sales,Honda,Accord,Overhead Camshaft,Manual,Pale White,14000,85257-3102,Sedan,Scottsdale
C_CND_009505,12/8/2022,Male,33533,Enterprise Rent A Car,Jaguar,S-Type,Overhead Camshaft,Manual,Pale White,21000,60504-7114,Passenger,Austin
C_CND_009506,12/8/2022,Male,146410,Gartner Buick Hyundai Saab,Mercedes-B,SLK,DoubleÂ Overhead Camshaft,Auto,Pale White,46000,38701-8047,Passenger,Middletown
C_CND_009507,12/8/2022,Male,73425,Hatfield Volkswagen,Honda,Civic,DoubleÂ Overhead Camshaft,Auto,Pale White,25000,99301-3882,Hatchback,Aurora
C_CND_009508,12/8/2022,Male,117811,Iceberg Rentals,Porsche,Boxter,Overhead Camshaft,Manual,Pale White,24500,53546-9427,SUV,Greenville
C_CND_009509,12/8/2022,Male,56717,Nebo Chevrolet,Audi,A4,DoubleÂ Overhead Camshaft,Auto,Black,27000,06457-3834,Hardtop,Middletown
