Gender,Annual Income,Company,Model,Engine,Transmission,Color,Price ($),Dealer_No,Body Style,Dealer_Region,Year,Month
Female,75158,Pontiac,Sunfire,Overhead Camshaft,Manual,Red,43000,993013882,Sedan,Pasco,2023,4
Male,115067,Buick,Regal,Overhead Camshaft,Manual,Red,43200,535469427,Passenger,Janesville,2023,4
Female,68488,Oldsmobile,Aurora,DoubleOverhead Camshaft,Auto,Red,24000,605047114,Passenger,Aurora,2023,4
Female,79770,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,46000,387018047,SUV,Greenville,2023,4
Male,124028,Saab,3-Sep,DoubleOverhead Camshaft,Auto,Black,23000,993013882,Sedan,Pasco,2023,4
Male,112311,Toyota,RAV4,Overhead Camshaft,Manual,Pale White,22000,535469427,Hatchback,Janesville,2023,4
Male,42864,Mercury,Cougar,Overhead Camshaft,Manual,Red,22300,852573102,Hatchback,Scottsdale,2023,4
Female,58400,Lincoln,Town car,Overhead Camshaft,Manual,Black,17000,787587841,Hatchback,Austin,2023,4
Female,136825,Saturn,LS,DoubleOverhead Camshaft,Auto,Pale White,51000,64573834,Sedan,Middletown,2023,4
Male,66545,Lexus,GS400,DoubleOverhead Camshaft,Auto,Pale White,25000,605047114,Hatchback,Aurora,2023,4
Male,65812,Honda,CR-V,DoubleOverhead Camshaft,Auto,Red,39000,387018047,SUV,Greenville,2023,4
Female,33813,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,20000,993013882,Passenger,Pasco,2023,4
Male,129799,Honda,Accord,Overhead Camshaft,Manual,Black,43500,535469427,Sedan,Janesville,2023,4
Male,115637,Plymouth,Prowler,DoubleOverhead Camshaft,Auto,Pale White,27000,852573102,Hatchback,Scottsdale,2023,4
Male,99111,Toyota,RAV4,DoubleOverhead Camshaft,Auto,Black,28000,787587841,Hatchback,Austin,2023,4
Male,76272,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000,64573834,Hatchback,Middletown,2023,4
Male,45771,Honda,CR-V,DoubleOverhead Camshaft,Auto,Black,31000,605047114,SUV,Aurora,2023,4
Male,136779,Lincoln,Navigator,DoubleOverhead Camshaft,Auto,Black,19500,387018047,Sedan,Greenville,2023,4
Female,95318,Nissan,Frontier,DoubleOverhead Camshaft,Auto,Pale White,26000,993013882,Hatchback,Pasco,2023,4
Female,65406,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Red,69500,535469427,Passenger,Janesville,2023,4
Male,100964,Audi,A6,Overhead Camshaft,Manual,Pale White,13001,535469427,SUV,Janesville,2023,4
Female,61368,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Black,17001,852573102,Hatchback,Scottsdale,2023,4
Female,35616,Oldsmobile,Cutlass,DoubleOverhead Camshaft,Auto,Red,15001,787587841,Sedan,Austin,2023,4
Female,133774,Chevrolet,Metro,DoubleOverhead Camshaft,Auto,Black,31001,64573834,Passenger,Middletown,2023,4
Male,95356,Acura,RL,Overhead Camshaft,Manual,Red,34501,605047114,SUV,Aurora,2023,4
Female,136883,Chevrolet,Prizm,DoubleOverhead Camshaft,Auto,Black,23600,993013882,SUV,Pasco,2023,4
Male,99699,Volvo,C70,Overhead Camshaft,Manual,Black,17001,993013882,Hatchback,Pasco,2023,4
Female,97438,Lincoln,Town car,DoubleOverhead Camshaft,Auto,Pale White,18001,535469427,Hatchback,Janesville,2023,4
Female,108324,Mitsubishi,Galant,DoubleOverhead Camshaft,Auto,Pale White,36001,852573102,Passenger,Scottsdale,2023,4
Female,82549,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16001,787587841,SUV,Austin,2023,4
Male,105018,Volkswagen,GTI,DoubleOverhead Camshaft,Auto,Red,25001,64573834,SUV,Middletown,2023,4
Male,141199,Pontiac,Grand Prix,DoubleOverhead Camshaft,Auto,Red,69001,605047114,Passenger,Aurora,2023,4
Female,149833,Nissan,Frontier,Overhead Camshaft,Manual,Black,53001,387018047,Hatchback,Greenville,2023,4
Female,105600,Chevrolet,Impala,Overhead Camshaft,Manual,Red,22001,993013882,Hatchback,Pasco,2023,4
Male,144980,Saturn,LW,DoubleOverhead Camshaft,Auto,Pale White,18001,535469427,Hatchback,Janesville,2023,4
Male,40708,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,14001,852573102,Sedan,Scottsdale,2023,4
Male,110584,Saab,3-Sep,DoubleOverhead Camshaft,Auto,Red,69001,787587841,Sedan,Austin,2023,4
Female,136056,Volvo,S40,DoubleOverhead Camshaft,Auto,Black,17000,64573834,Sedan,Middletown,2023,4
Female,32831,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Red,19001,64573834,Hatchback,Middletown,2023,4
Male,56152,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Black,22000,605047114,Passenger,Aurora,2023,4
Female,66881,Mitsubishi,3000GT,Overhead Camshaft,Manual,Pale White,21000,387018047,Sedan,Greenville,2023,4
Female,62906,Oldsmobile,Cutlass,DoubleOverhead Camshaft,Auto,Red,15000,993013882,Sedan,Pasco,2023,4
Male,110027,Mercury,Mountaineer,DoubleOverhead Camshaft,Auto,Pale White,21000,535469427,Hardtop,Janesville,2023,4
Male,31646,Oldsmobile,Bravada,Overhead Camshaft,Manual,Black,17000,852573102,Hatchback,Scottsdale,2023,4
Male,145974,Volvo,C70,DoubleOverhead Camshaft,Auto,Black,49001,787587841,Hatchback,Austin,2023,4
Female,96983,Honda,CR-V,DoubleOverhead Camshaft,Auto,Pale White,22501,64573834,SUV,Middletown,2023,4
Male,140400,Nissan,Sentra,DoubleOverhead Camshaft,Auto,Black,16001,605047114,Passenger,Aurora,2023,4
Male,88780,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,31000,387018047,Hatchback,Greenville,2023,4
Male,67403,Acura,RL,Overhead Camshaft,Manual,Red,17001,993013882,SUV,Pasco,2023,4
Male,40557,Ford,Taurus,DoubleOverhead Camshaft,Auto,Black,12000,535469427,SUV,Janesville,2023,4
Male,75252,Mercury,Villager,Overhead Camshaft,Manual,Pale White,14000,852573102,Passenger,Scottsdale,2023,4
Female,100271,Nissan,Quest,Overhead Camshaft,Manual,Black,19601,787587841,SUV,Austin,2023,4
Male,68806,Lexus,LS400,Overhead Camshaft,Manual,Pale White,54000,64573834,Sedan,Middletown,2023,4
Male,67794,BMW,528i,DoubleOverhead Camshaft,Auto,Pale White,62000,605047114,SUV,Aurora,2023,4
Male,138491,Ford,F-Series,Overhead Camshaft,Manual,Black,38000,387018047,Passenger,Greenville,2023,4
Male,74443,Saturn,SC,DoubleOverhead Camshaft,Auto,Black,33000,852573102,Hardtop,Austin,2023,4
Female,123529,Dodge,Ram Van,DoubleOverhead Camshaft,Auto,Red,31001,387018047,Hatchback,Austin,2023,4
Male,79561,Mercury,Mountaineer,DoubleOverhead Camshaft,Auto,Pale White,21101,993013882,Hardtop,Pasco,2023,4
Female,38036,Dodge,Durango,Overhead Camshaft,Manual,Red,31501,535469427,SUV,Scottsdale,2023,4
Female,99196,Ford,Escort,Overhead Camshaft,Manual,Black,11001,852573102,Passenger,Austin,2023,4
Female,108103,Ford,Escort,Overhead Camshaft,Manual,Black,12001,787587841,Passenger,Middletown,2023,4
Male,74440,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Pale White,38001,64573834,Passenger,Aurora,2023,4
Male,34019,Chevrolet,Cavalier,Overhead Camshaft,Manual,Red,20001,605047114,SUV,Greenville,2023,4
Male,32953,Audi,A6,DoubleOverhead Camshaft,Auto,Pale White,42001,387018047,SUV,Pasco,2023,4
Male,141075,Dodge,Durango,Overhead Camshaft,Manual,Pale White,27001,993013882,SUV,Janesville,2023,4
Male,75831,Mitsubishi,3000GT,DoubleOverhead Camshaft,Auto,Red,19001,535469427,Sedan,Scottsdale,2023,4
Male,81924,Mercedes-B,SLK,DoubleOverhead Camshaft,Auto,Pale White,36601,852573102,Passenger,Austin,2023,4
Male,128452,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Red,19001,787587841,Hatchback,Middletown,2023,4
Female,96442,Volkswagen,Jetta,Overhead Camshaft,Manual,Pale White,27001,64573834,Passenger,Aurora,2023,4
Male,127328,Ford,Crown Victoria,Overhead Camshaft,Manual,Pale White,20001,605047114,Passenger,Greenville,2023,4
Male,115824,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Black,26001,387018047,Hatchback,Pasco,2023,4
Male,103106,Mitsubishi,Montero Sport,DoubleOverhead Camshaft,Auto,Red,39001,852573102,Hardtop,Scottsdale,2023,4
Male,37973,Saab,3-Sep,DoubleOverhead Camshaft,Auto,Black,18001,535469427,Sedan,Scottsdale,2023,4
Female,92200,Honda,CR-V,DoubleOverhead Camshaft,Auto,Pale White,22501,852573102,SUV,Austin,2023,4
Male,39619,Audi,A6,Overhead Camshaft,Manual,Black,25001,852573102,SUV,Scottsdale,2023,4
Male,52012,Infiniti,I30,Overhead Camshaft,Manual,Red,22001,787587841,Hatchback,Austin,2023,4
Male,81345,Acura,RL,DoubleOverhead Camshaft,Auto,Black,24201,535469427,SUV,Janesville,2023,4
Female,85517,Saturn,SC,Overhead Camshaft,Manual,Red,61101,852573102,Hatchback,Austin,2023,4
Female,97622,Ford,Mustang,Overhead Camshaft,Manual,Black,22100,852573102,Hatchback,Scottsdale,2023,4
Female,67400,Volvo,S80,Overhead Camshaft,Manual,Pale White,21000,787587841,Sedan,Austin,2023,4
Male,31831,Chrysler,Sebring Coupe,Overhead Camshaft,Manual,Red,21000,535469427,Sedan,Janesville,2023,4
Female,40542,Plymouth,Breeze,DoubleOverhead Camshaft,Auto,Pale White,22000,852573102,Hardtop,Scottsdale,2023,4
Female,90024,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Red,13000,605047114,Hatchback,Aurora,2023,4
Female,70331,Dodge,Viper,DoubleOverhead Camshaft,Auto,Red,23000,387018047,SUV,Greenville,2023,4
Male,114954,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Red,13501,993013882,Hatchback,Pasco,2023,4
Female,76398,Chevrolet,Prizm,Overhead Camshaft,Manual,Black,25000,852573102,Hardtop,Scottsdale,2023,4
Female,93203,Dodge,Neon,Overhead Camshaft,Manual,Red,19000,64573834,Hardtop,Middletown,2023,4
Female,103954,Chevrolet,Malibu,Overhead Camshaft,Manual,Pale White,57000,605047114,Hardtop,Aurora,2023,4
Male,39138,Toyota,Corolla,DoubleOverhead Camshaft,Auto,Red,41000,787587841,Passenger,Austin,2023,4
Male,55873,Chrysler,Cirrus,DoubleOverhead Camshaft,Auto,Red,12000,64573834,Passenger,Middletown,2023,4
Male,112905,Volvo,S40,DoubleOverhead Camshaft,Auto,Red,29001,787587841,Sedan,Middletown,2023,4
Male,105147,Mercedes-B,CL500,Overhead Camshaft,Manual,Black,22001,535469427,SUV,Aurora,2023,4
Male,97663,Volvo,S40,Overhead Camshaft,Manual,Black,36001,787587841,Sedan,Greenville,2023,4
Male,86865,Nissan,Xterra,DoubleOverhead Camshaft,Auto,Black,9201,64573834,Passenger,Pasco,2023,4
Female,114955,Buick,Regal,DoubleOverhead Camshaft,Auto,Black,19001,787587841,Passenger,Austin,2023,4
Male,77106,Oldsmobile,Intrigue,Overhead Camshaft,Manual,Red,37281,64573834,SUV,Middletown,2023,4
Female,38570,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,17001,605047114,Passenger,Aurora,2023,4
Male,34668,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29801,387018047,Hatchback,Greenville,2023,4
Female,61093,Lexus,LS400,DoubleOverhead Camshaft,Auto,Pale White,46001,993013882,Sedan,Pasco,2023,4
Male,134835,Toyota,Sienna,Overhead Camshaft,Manual,Black,27001,535469427,Passenger,Janesville,2023,4
Male,85069,Jeep,Wrangler,DoubleOverhead Camshaft,Auto,Red,19001,852573102,Hatchback,Scottsdale,2023,4
Male,75746,Porsche,Boxter,Overhead Camshaft,Manual,Red,24001,787587841,SUV,Austin,2023,4
Male,52618,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,17000,535469427,Hatchback,Janesville,2023,4
Male,139491,Oldsmobile,Silhouette,DoubleOverhead Camshaft,Auto,Black,60000,852573102,Sedan,Scottsdale,2023,4
Male,87240,Plymouth,Neon,DoubleOverhead Camshaft,Auto,Pale White,27000,787587841,SUV,Austin,2023,4
Male,38052,Honda,Accord,DoubleOverhead Camshaft,Auto,Pale White,21000,64573834,Sedan,Middletown,2023,4
Male,124530,Cadillac,Eldorado,Overhead Camshaft,Manual,Black,29000,605047114,Passenger,Aurora,2023,4
Male,61710,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Black,22000,387018047,Passenger,Greenville,2023,4
Male,98481,Dodge,Stratus,Overhead Camshaft,Manual,Red,37000,993013882,Hatchback,Pasco,2023,4
Male,89332,Hyundai,Sonata,Overhead Camshaft,Manual,Pale White,13000,535469427,SUV,Janesville,2023,4
Male,66511,Oldsmobile,Silhouette,DoubleOverhead Camshaft,Auto,Black,60001,852573102,Sedan,Scottsdale,2023,4
Male,36798,Saturn,SL,DoubleOverhead Camshaft,Auto,Black,11001,787587841,SUV,Austin,2023,4
Female,113010,Pontiac,Grand Am,DoubleOverhead Camshaft,Auto,Red,31001,64573834,SUV,Middletown,2023,4
Male,141952,Mercedes-B,S-Class,Overhead Camshaft,Manual,Black,18001,605047114,SUV,Aurora,2023,4
Male,94273,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,34000,787587841,Hardtop,Austin,2023,4
Female,31316,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,82000,605047114,Hardtop,Aurora,2023,4
Male,72591,BMW,528i,Overhead Camshaft,Manual,Pale White,16001,535469427,SUV,Janesville,2023,4
Male,56287,Hyundai,Sonata,Overhead Camshaft,Manual,Red,21501,852573102,SUV,Scottsdale,2023,4
Male,60772,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Red,22000,605047114,Passenger,Aurora,2023,4
Male,119680,Porsche,Carrera Coupe,Overhead Camshaft,Manual,Black,16000,387018047,Hardtop,Greenville,2023,4
Male,124562,Buick,Park Avenue,Overhead Camshaft,Manual,Black,29000,993013882,Hatchback,Pasco,2023,4
Male,118457,Mercedes-B,SLK,Overhead Camshaft,Manual,Pale White,57000,535469427,Passenger,Janesville,2023,4
Female,99135,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,20000,852573102,Passenger,Scottsdale,2023,4
Male,62562,Honda,Passport,Overhead Camshaft,Manual,Pale White,13000,993013882,Hardtop,Pasco,2023,4
Male,143519,Volkswagen,Jetta,DoubleOverhead Camshaft,Auto,Red,69000,64573834,Passenger,Middletown,2023,4
Female,34168,Chrysler,LHS,DoubleOverhead Camshaft,Auto,Pale White,20000,605047114,Hatchback,Aurora,2023,4
Male,99684,Mercury,Cougar,DoubleOverhead Camshaft,Auto,Black,33001,605047114,Hatchback,Janesville,2023,4
Male,91031,Cadillac,Escalade,DoubleOverhead Camshaft,Auto,Black,26001,387018047,Sedan,Scottsdale,2023,4
Male,90888,Dodge,Avenger,DoubleOverhead Camshaft,Auto,Red,39001,993013882,Passenger,Austin,2023,4
Male,118041,Mercury,Mountaineer,Overhead Camshaft,Manual,Red,21000,852573102,Hardtop,Scottsdale,2023,4
Male,149062,Acura,TL,DoubleOverhead Camshaft,Auto,Black,23701,852573102,Hatchback,Aurora,2023,4
Male,56449,Volvo,C70,DoubleOverhead Camshaft,Auto,Black,18001,787587841,Hatchback,Greenville,2023,4
Male,93221,Oldsmobile,Silhouette,Overhead Camshaft,Manual,Pale White,15501,64573834,Sedan,Pasco,2023,4
Male,75928,Saturn,LW,Overhead Camshaft,Manual,Pale White,13501,605047114,Hatchback,Janesville,2023,4
Male,97678,Mercedes-B,SLK,DoubleOverhead Camshaft,Auto,Pale White,46001,64573834,Passenger,Middletown,2023,4
Female,63635,Mercury,Sable,DoubleOverhead Camshaft,Auto,Red,39501,605047114,Sedan,Aurora,2023,4
Male,95578,Acura,TL,DoubleOverhead Camshaft,Auto,Red,24501,387018047,Hatchback,Greenville,2023,4
Male,47105,Volvo,C70,Overhead Camshaft,Manual,Black,36001,993013882,Hatchback,Pasco,2023,4
Male,89564,Mercedes-B,S-Class,DoubleOverhead Camshaft,Auto,Pale White,10000,535469427,SUV,Janesville,2023,4
Male,30836,Dodge,Ram Pickup,DoubleOverhead Camshaft,Auto,Red,39000,387018047,Hardtop,Austin,2023,4
Male,142612,Oldsmobile,Intrigue,DoubleOverhead Camshaft,Auto,Pale White,45050,787587841,SUV,Austin,2023,4
Male,105801,Dodge,Dakota,DoubleOverhead Camshaft,Auto,Pale White,21501,64573834,Sedan,Middletown,2023,4
Female,147252,Pontiac,Firebird,Overhead Camshaft,Manual,Black,43000,535469427,Hardtop,Aurora,2023,4
Male,53690,Subaru,Outback,Overhead Camshaft,Manual,Red,49000,387018047,SUV,Greenville,2023,4
Male,124316,Subaru,Forester,DoubleOverhead Camshaft,Auto,Black,22250,64573834,Hardtop,Janesville,2023,4
Male,147758,Dodge,Durango,DoubleOverhead Camshaft,Auto,Black,24000,852573102,SUV,Scottsdale,2023,4
Male,115260,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Black,9000,787587841,Hatchback,Austin,2023,4
Male,142487,Dodge,Ram Pickup,DoubleOverhead Camshaft,Auto,Pale White,45251,787587841,Hardtop,Austin,2023,4
Male,37314,Chevrolet,Metro,DoubleOverhead Camshaft,Auto,Pale White,19000,605047114,Passenger,Aurora,2023,4
Male,113120,Mercedes-B,C-Class,Overhead Camshaft,Manual,Pale White,12000,387018047,Hatchback,Greenville,2023,4
Male,148512,Dodge,Ram Pickup,Overhead Camshaft,Manual,Black,19501,535469427,Hardtop,Janesville,2023,4
Male,32839,Dodge,Ram Van,DoubleOverhead Camshaft,Auto,Black,60500,535469427,Hatchback,Janesville,2023,4
Male,139085,Mercedes-B,SL-Class,Overhead Camshaft,Manual,Pale White,26000,993013882,Hardtop,Pasco,2023,4
Female,90473,Pontiac,Grand Prix,DoubleOverhead Camshaft,Auto,Red,69000,787587841,Passenger,Austin,2023,4
Female,109182,Ford,Windstar,Overhead Camshaft,Manual,Pale White,17900,64573834,Sedan,Middletown,2023,4
Male,67507,Chrysler,300M,DoubleOverhead Camshaft,Auto,Black,26000,605047114,SUV,Aurora,2023,4
Female,64749,Dodge,Ram Van,DoubleOverhead Camshaft,Auto,Pale White,15000,787587841,Hatchback,Austin,2023,4
Male,81886,Chrysler,Concorde,Overhead Camshaft,Manual,Pale White,28000,993013882,Hardtop,Pasco,2023,4
Male,78650,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,605047114,SUV,Aurora,2023,4
Female,78374,Mitsubishi,Montero Sport,Overhead Camshaft,Manual,Pale White,12000,535469427,Hardtop,Janesville,2023,4
Male,30376,Toyota,Camry,Overhead Camshaft,Manual,Black,29000,993013882,Hatchback,Pasco,2023,4
Male,69815,Chevrolet,Prizm,DoubleOverhead Camshaft,Auto,Pale White,42000,64573834,Hardtop,Middletown,2023,4
Male,39937,Volkswagen,Passat,DoubleOverhead Camshaft,Auto,Pale White,31000,852573102,Hatchback,Scottsdale,2023,4
Male,64919,Lincoln,Navigator,DoubleOverhead Camshaft,Auto,Black,19000,787587841,Sedan,Austin,2023,4
Female,50264,Jaguar,S-Type,Overhead Camshaft,Manual,Red,45000,535469427,Passenger,Janesville,2023,4
Male,132690,Buick,Park Avenue,DoubleOverhead Camshaft,Auto,Pale White,62500,852573102,Hatchback,Scottsdale,2023,4
Male,42871,Ford,Contour,DoubleOverhead Camshaft,Auto,Red,19000,535469427,Sedan,Janesville,2023,4
Male,108545,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Black,44000,387018047,Hatchback,Greenville,2023,4
Male,111992,Porsche,Carrera Cabrio,DoubleOverhead Camshaft,Auto,Pale White,20500,993013882,Passenger,Pasco,2023,4
Male,70268,BMW,328i,Overhead Camshaft,Manual,Black,69000,535469427,Sedan,Janesville,2023,4
Male,143077,Jaguar,S-Type,DoubleOverhead Camshaft,Auto,Black,27000,852573102,Passenger,Scottsdale,2023,4
Female,115365,Oldsmobile,Aurora,Overhead Camshaft,Manual,Red,71001,787587841,Passenger,Austin,2023,4
Male,69946,Lincoln,Town car,DoubleOverhead Camshaft,Auto,Black,26801,535469427,Hatchback,Janesville,2023,4
Male,47459,Dodge,Caravan,Overhead Camshaft,Manual,Red,24000,993013882,Hardtop,Pasco,2023,4
Male,68176,Oldsmobile,Cutlass,DoubleOverhead Camshaft,Auto,Pale White,46001,787587841,Sedan,Austin,2023,4
Male,136748,Dodge,Viper,DoubleOverhead Camshaft,Auto,Red,41001,64573834,SUV,Middletown,2023,4
Male,41091,Ford,Escort,Overhead Camshaft,Manual,Black,11001,605047114,Passenger,Aurora,2023,4
Male,56975,Chevrolet,Corvette,DoubleOverhead Camshaft,Auto,Pale White,25001,387018047,SUV,Greenville,2023,4
Male,81803,Dodge,Stratus,DoubleOverhead Camshaft,Auto,Red,31501,387018047,Hatchback,Scottsdale,2023,4
Male,83079,Mitsubishi,Eclipse,Overhead Camshaft,Manual,Black,25000,605047114,Hardtop,Aurora,2023,4
Male,35893,Mitsubishi,Montero Sport,DoubleOverhead Camshaft,Auto,Black,45500,535469427,Hardtop,Janesville,2023,4
Male,126449,Lincoln,Continental,Overhead Camshaft,Manual,Pale White,20001,852573102,Passenger,Aurora,2023,4
Male,30418,Toyota,4Runner,DoubleOverhead Camshaft,Auto,Red,35001,787587841,Sedan,Greenville,2023,4
Female,130550,BMW,323i,DoubleOverhead Camshaft,Auto,Black,9001,64573834,Hatchback,Pasco,2023,4
Male,77628,Lexus,ES300,DoubleOverhead Camshaft,Auto,Black,16000,852573102,Hardtop,Scottsdale,2023,4
Female,120711,Cadillac,Escalade,DoubleOverhead Camshaft,Auto,Black,26001,387018047,Sedan,Scottsdale,2023,4
Male,41621,Lexus,ES300,DoubleOverhead Camshaft,Auto,Pale White,27000,787587841,Hardtop,Austin,2023,4
Male,134979,Dodge,Ram Van,DoubleOverhead Camshaft,Auto,Pale White,15001,535469427,Hatchback,Janesville,2023,4
Male,58444,Jeep,Cherokee,DoubleOverhead Camshaft,Auto,Red,14101,852573102,Sedan,Scottsdale,2023,4
Male,67254,Volvo,S80,Overhead Camshaft,Manual,Red,25000,535469427,Sedan,Janesville,2023,4
Male,85148,Porsche,Carrera Coupe,DoubleOverhead Camshaft,Auto,Red,22000,535469427,Hardtop,Janesville,2023,4
Male,108648,Plymouth,Voyager,Overhead Camshaft,Manual,Red,12000,852573102,Passenger,Scottsdale,2023,4
Female,43703,Ford,Mustang,Overhead Camshaft,Manual,Red,43001,993013882,Hatchback,Pasco,2023,4
Female,117584,Jaguar,S-Type,DoubleOverhead Camshaft,Auto,Black,27001,787587841,Passenger,Austin,2023,4
Female,56323,Oldsmobile,Intrigue,DoubleOverhead Camshaft,Auto,Pale White,45000,852573102,SUV,Scottsdale,2023,4
Female,84580,Volkswagen,GTI,Overhead Camshaft,Manual,Black,25000,787587841,SUV,Austin,2023,4
Male,59526,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,Red,17000,64573834,Hatchback,Middletown,2023,4
Male,88852,Mercedes-B,S-Class,Overhead Camshaft,Manual,Red,21000,605047114,SUV,Aurora,2023,4
Male,131172,Cadillac,Catera,DoubleOverhead Camshaft,Auto,Red,28000,387018047,Hatchback,Greenville,2023,4
Male,131813,Buick,Park Avenue,DoubleOverhead Camshaft,Auto,Red,12050,993013882,Hatchback,Pasco,2023,4
Female,148261,Mitsubishi,Montero,Overhead Camshaft,Manual,Black,16000,535469427,SUV,Janesville,2023,4
Male,134856,Plymouth,Voyager,Overhead Camshaft,Manual,Red,20000,852573102,Passenger,Scottsdale,2023,4
Male,44710,Acura,TL,DoubleOverhead Camshaft,Auto,Black,23000,787587841,Hatchback,Austin,2023,4
Male,33889,Chevrolet,Malibu,Overhead Camshaft,Manual,Red,82001,852573102,Hardtop,Scottsdale,2023,4
Female,101769,Plymouth,Breeze,Overhead Camshaft,Manual,Pale White,16000,387018047,Hardtop,Greenville,2023,4
Female,99558,BMW,328i,Overhead Camshaft,Manual,Red,21000,64573834,Sedan,Middletown,2023,4
Male,111890,Chevrolet,Metro,DoubleOverhead Camshaft,Auto,Black,31000,605047114,Passenger,Aurora,2023,4
Female,146946,Volkswagen,Golf,DoubleOverhead Camshaft,Auto,Red,35000,387018047,Hardtop,Greenville,2023,4
Male,49716,Dodge,Intrepid,Overhead Camshaft,Manual,Black,11500,993013882,Sedan,Pasco,2023,4
